ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2024-11-05	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			155			
2024-11-05	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			138			
2024-11-05	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		56			
2024-11-05	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	64	OCEANA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			46			
2024-11-05	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			3684			
2024-11-05	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			8312			
2024-11-05	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			91			
2024-11-05	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			117			
2024-11-05	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		61			
2024-11-05	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	65	OGEMAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			22			
2024-11-05	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1279			
2024-11-05	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			2387			
2024-11-05	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			41			
2024-11-05	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			33			
2024-11-05	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		12			
2024-11-05	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	66	ONTONAGON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			61			
2024-11-05	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			3281			
2024-11-05	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			9291			
2024-11-05	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			176			
2024-11-05	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			130			
2024-11-05	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		69			
2024-11-05	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	67	OSCEOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			30			
2024-11-05	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1388			
2024-11-05	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			3500			
2024-11-05	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			61			
2024-11-05	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			61			
2024-11-05	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		32			
2024-11-05	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	68	OSCODA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			60			
2024-11-05	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			4674			
2024-11-05	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			10008			
2024-11-05	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			160			
2024-11-05	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			135			
2024-11-05	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		66			
2024-11-05	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	69	OTSEGO	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			428			
2024-11-05	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			67337			
2024-11-05	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			105671			
2024-11-05	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			1852			
2024-11-05	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			917			
2024-11-05	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		794			
2024-11-05	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	70	OTTAWA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			28			
2024-11-05	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			2989			
2024-11-05	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			5393			
2024-11-05	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			85			
2024-11-05	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			75			
2024-11-05	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		36			
2024-11-05	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	71	PRESQUE ISLE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			72			
2024-11-05	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			5254			
2024-11-05	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			10114			
2024-11-05	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			159			
2024-11-05	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			168			
2024-11-05	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		73			
2024-11-05	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	72	ROSCOMMON	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			331			
2024-11-05	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			49652			
2024-11-05	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			49654			
2024-11-05	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			904			
2024-11-05	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			812			
2024-11-05	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		561			
2024-11-05	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	73	SAGINAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			406			
2024-11-05	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			31194			
2024-11-05	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			59084			
2024-11-05	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			1026			
2024-11-05	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			962			
2024-11-05	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		492			
2024-11-05	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	74	ST CLAIR	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			138			
2024-11-05	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			9194			
2024-11-05	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			18544			
2024-11-05	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			416			
2024-11-05	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			289			
2024-11-05	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		179			
2024-11-05	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	75	ST JOSEPH	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			89			
2024-11-05	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			6053			
2024-11-05	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			16306			
2024-11-05	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			230			
2024-11-05	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			224			
2024-11-05	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		102			
2024-11-05	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	76	SANILAC	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			15			
2024-11-05	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			1629			
2024-11-05	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			3032			
2024-11-05	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			44			
2024-11-05	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			59			
2024-11-05	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		15			
2024-11-05	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	77	SCHOOLCRAFT	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			133			
2024-11-05	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			15473			
2024-11-05	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			23503			
2024-11-05	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			472			
2024-11-05	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			337			
2024-11-05	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		180			
2024-11-05	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	78	SHIAWASSEE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			137			
2024-11-05	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			8749			
2024-11-05	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			20503			
2024-11-05	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			271			
2024-11-05	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			330			
2024-11-05	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		145			
2024-11-05	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	79	TUSCOLA	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			163			
2024-11-05	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			16795			
2024-11-05	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			22569			
2024-11-05	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			498			
2024-11-05	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			368			
2024-11-05	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		199			
2024-11-05	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	80	VAN BUREN	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			453			
2024-11-05	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			154043			
2024-11-05	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			58160			
2024-11-05	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			1838			
2024-11-05	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466432	STEIN	DAVE			853			
2024-11-05	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	5	GREEN	466433	MARSH	DOUGLAS	P.		3486			
2024-11-05	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481364	WRITE-IN				0	Y		
2024-11-05	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481365	WRITE-IN				0	Y		
2024-11-05	7	0	0	81	WASHTENAW	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481366	WRITE-IN				0	Y		
2024-11-05	7	0	0	82	WAYNE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	7	NATURAL LAW	434104	DERN	DOUG			3569			
2024-11-05	7	0	0	82	WAYNE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	1	DEMOCRATIC	434127	SLOTKIN	ELISSA			531614			
2024-11-05	7	0	0	82	WAYNE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	2	REPUBLICAN	460388	ROGERS	MIKE			267678			
2024-11-05	7	0	0	82	WAYNE	UNITED STATES SENATOR 6 YEAR TERM (1) POSITION	3	LIBERTARIAN	466431	SOLIS-MULLEN	JOSEPH			8583			
